Account,date,daily_pnl,total_trades,winning_trades,avg_trade_size,total_volume,long_trades,short_trades,win_rate,long_short_ratio,value,classification,sentiment,frequency_segment,size_segment,consistency_segment
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-07-05,0.0,1,0,47.59,47.59,0,1,0.0,0.0,29,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-03,4271.886236,67,59,2740.047462686567,183583.18,19,48,0.8805970149253731,0.3958333333333333,37,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-04,1218.4267,2,1,24387.135,48774.27,1,1,0.5,1.0,34,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-05,1.56576,3,1,46.46,139.38,2,1,0.3333333333333333,2.0,26,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-03,9949.501624,117,97,5625.459401709401,658178.75,83,34,0.8290598290598291,2.4411764705882355,26,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-12,0.01574,7,3,16.731428571428573,117.12,3,4,0.42857142857142855,0.75,31,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-03,2482.9272,42,29,5237.472619047619,219973.85,38,4,0.6904761904761905,9.5,37,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-12,3634.56814,153,147,1401.238888888889,214389.55000000002,40,113,0.9607843137254902,0.35398230088495575,49,Neutral,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-03,3588.179495,42,39,4202.844047619047,176519.44999999998,12,30,0.9285714285714286,0.4,74,Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-12,1567.4026840000001,23,8,7024.881304347826,161572.27,12,11,0.34782608695652173,1.0909090909090908,80,Extreme Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-03,3039.166,8,7,12880.10625,103040.85,1,7,0.875,0.14285714285714285,76,Extreme Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-04,2237.798674,93,71,2815.611935483871,261851.91,7,86,0.7634408602150538,0.08139534883720931,78,Extreme Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,52,4,3563.27,185290.04,29,23,0.07692307692307693,1.2608695652173914,83,Extreme Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,9609.447365,148,114,4026.3325675675674,595897.22,114,34,0.7702702702702703,3.3529411764705883,70,Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,3429.9583199999997,53,50,3870.1449056603774,205117.68,17,36,0.9433962264150944,0.4722222222222222,68,Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,948.6016900000001,12,11,3923.564166666667,47082.770000000004,11,1,0.9166666666666666,11.0,44,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,90.98474,11,9,2925.4536363636366,32179.99,9,2,0.8181818181818182,4.5,72,Greed,Greed,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,14982.681725,351,263,2940.937606837607,1032269.1,100,251,0.7492877492877493,0.398406374501992,26,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,101,61,1018.7064356435644,102889.35,33,68,0.6039603960396039,0.4852941176470588,33,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,1985.815595,76,74,1605.050657894737,121983.85,2,74,0.9736842105263158,0.02702702702702703,44,Fear,Fear,Frequent,Small Positions,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-05-02,14.590934,20,15,2107.2529999999997,42145.06,5,15,0.75,0.3333333333333333,67,Greed,Greed,Frequent,Small Positions,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,3,0,7555.826666666667,22667.48,3,0,0.0,,66,Greed,Greed,Infrequent,Large Positions,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-02-01,1008.518954,9,5,6758.5633333333335,60827.07,4,5,0.5555555555555556,0.8,68,Greed,Greed,Infrequent,Large Positions,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-01,937.789615,26,17,1975.7373076923077,51369.17,9,17,0.6538461538461539,0.5294117647058824,20,Extreme Fear,Fear,Infrequent,Large Positions,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-05-01,1093.05677,7,7,1828.1614285714284,12797.13,0,7,1.0,0.0,53,Neutral,Greed,Infrequent,Large Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,0.0,18,0,773.4088888888889,13921.36,0,18,0.0,0.0,70,Greed,Greed,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-04,4004.50286,13,12,9495.466153846153,123441.06,0,13,0.9230769230769231,0.0,73,Greed,Greed,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,739.18423,3,3,1004.1633333333334,3012.4900000000002,3,0,1.0,,68,Greed,Greed,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,30,0,1333.3373333333334,40000.12,0,30,0.0,0.0,60,Greed,Greed,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,0.0,2,0,2499.975,4999.95,0,2,0.0,0.0,44,Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,8045.056928,7,7,2142.8557142857144,14999.990000000002,7,0,1.0,,72,Greed,Greed,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,13770.715332,119,96,355.00016806722687,42245.02,96,23,0.8067226890756303,4.173913043478261,26,Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,8,0,624.99375,4999.95,0,8,0.0,0.0,33,Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,0.0,85,0,5629.0912941176475,478472.76,58,27,0.0,2.1481481481481484,15,Extreme Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,0.0,45,0,676.7046666666666,30451.71,0,45,0.0,0.0,44,Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,6939.47356,16,13,937.494375,14999.91,13,3,0.8125,4.333333333333333,25,Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,68,7,932.0805882352942,63381.48,12,56,0.10294117647058823,0.21428571428571427,28,Fear,Fear,Infrequent,Small Positions,Consistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-05-02,0.0,25,0,599.9928,14999.82,0,25,0.0,0.0,67,Greed,Greed,Infrequent,Small Positions,Consistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-01-12,0.0,3,0,999.5866666666667,2998.76,3,0,0.0,,71,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-02-12,0.0,6,0,340.65333333333336,2043.92,6,0,0.0,,70,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-04-12,33.26141600000001,10,2,669.609,6696.09,5,5,0.2,1.0,79,Extreme Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-05-12,0.0,2,0,294.265,588.53,2,0,0.0,,56,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-06-12,0.0,1,0,292.11,292.11,1,0,0.0,,72,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-07-12,0.0,3,0,1021.2966666666667,3063.8900000000003,3,0,0.0,,25,Fear,Fear,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-08-12,-21.54374,5,0,984.758,4923.79,3,2,0.0,1.5,25,Fear,Fear,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-09-12,0.0,4,0,440.95,1763.8,4,0,0.0,,31,Fear,Fear,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-10-12,0.0,1,0,587.97,587.97,1,0,0.0,,49,Neutral,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,5,0,200.802,1004.01,5,0,0.0,,66,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,19,0,1943.7873684210526,36931.96,19,0,0.0,,60,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-02,0.0,8,0,2351.285,18810.28,8,0,0.0,,26,Fear,Fear,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-01,0.0,2,0,710.865,1421.73,2,0,0.0,,34,Fear,Fear,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-02,9167.620989,104,49,58124.15365384616,6044911.98,55,49,0.47115384615384615,1.1224489795918366,44,Fear,Fear,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-01,0.0,1,0,456.83,456.83,1,0,0.0,,53,Neutral,Greed,Infrequent,Large Positions,Inconsistent
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-02,1843.301845,327,126,2347.8439143730884,767744.96,172,155,0.3853211009174312,1.1096774193548387,67,Greed,Greed,Infrequent,Large Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-06,91.510419,25,9,513.3848,12834.62,9,16,0.36,0.5625,70,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-08,167.080017,34,4,1432.7749999999999,48714.35,25,9,0.11764705882352941,2.7777777777777777,71,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-09,137.433093,12,5,1029.9733333333334,12359.68,7,5,0.4166666666666667,1.4,76,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-12,1169.432253,123,55,893.489918699187,109899.26,55,68,0.44715447154471544,0.8088235294117647,71,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-06,192.906947,93,34,316.822688172043,29464.51,34,59,0.3655913978494624,0.576271186440678,64,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-08,228.247701,15,12,1984.4720000000002,29767.08,0,15,0.8,0.0,66,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-12,254.15562,8,1,1667.92875,13343.43,1,7,0.125,0.14285714285714285,70,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-06,562.808208,70,44,306.66942857142857,21466.86,44,26,0.6285714285714286,1.6923076923076923,75,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-08,464.1897,1,1,4534.09,4534.09,1,0,1.0,,81,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-12,-158.695661,6,0,2708.735,16252.410000000002,4,2,0.0,2.0,81,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-06,52.211438,53,25,457.42283018867926,24243.41,25,28,0.4716981132075472,0.8928571428571429,75,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-08,109.005815,17,3,2129.0517647058823,36193.88,14,3,0.17647058823529413,4.666666666666667,76,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-06,56.055506,54,16,469.4587037037037,25350.77,17,37,0.2962962962962963,0.4594594594594595,71,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-08,160.44369899999998,17,7,2357.7947058823524,40082.509999999995,10,7,0.4117647058823529,1.4285714285714286,64,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,234,100,587.8536752136753,137557.76,102,132,0.42735042735042733,0.7727272727272727,78,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-06,1573.244278,374,146,832.9677272727273,311529.93,128,246,0.39037433155080214,0.5203252032520326,26,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-06,129.13883900000002,22,8,2379.510454545454,52349.229999999996,14,8,0.36363636363636365,1.75,17,Extreme Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-08,151.092375,69,17,635.3107246376812,43836.44,18,51,0.2463768115942029,0.35294117647058826,29,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-11,102.90894,77,19,563.4285714285714,43384.0,44,33,0.24675324675324675,1.3333333333333333,37,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-06,31.266804999999998,49,18,460.97204081632657,22587.63,18,31,0.3673469387755102,0.5806451612903226,50,Neutral,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-11,442.748384,164,45,1361.297987804878,223252.87,45,119,0.27439024390243905,0.37815126050420167,32,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-06,51.081143,27,9,696.6096296296296,18808.46,18,9,0.3333333333333333,2.0,70,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,4876.874304,172,79,1907.2104069767443,328040.19,83,89,0.45930232558139533,0.9325842696629213,76,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-06,-21886.531493,217,21,884.2718433179723,191886.99,78,139,0.0967741935483871,0.5611510791366906,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-11,1441.27965,91,22,1631.5342857142857,148469.62,30,61,0.24175824175824176,0.4918032786885246,74,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,1579.909758,60,29,615.154,36909.24,34,26,0.48333333333333334,1.3076923076923077,70,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,-200.94846,19,0,309.6568421052632,5883.4800000000005,14,5,0.0,2.8,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,45.086985,77,10,332.6585714285714,25614.71,11,66,0.12987012987012986,0.16666666666666666,68,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,1023.934713,60,15,1069.4091666666668,64164.55,58,2,0.25,29.0,60,Greed,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-01,909.1721379999999,177,32,251.76581920903956,44562.55,37,140,0.1807909604519774,0.2642857142857143,20,Extreme Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-02,1474.607584,138,67,1645.3448550724638,227057.59,71,67,0.4855072463768116,1.0597014925373134,26,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,468.35197800000003,68,23,575.8669117647058,39158.95,32,36,0.3382352941176471,0.8888888888888888,33,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,0.0,6,0,666.2016666666667,3997.21,6,0,0.0,,15,Extreme Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-01,30.818079,51,2,182.9343137254902,9329.65,2,49,0.0392156862745098,0.04081632653061224,34,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-02,0.0,6,0,462.50499999999994,2775.0299999999997,0,6,0.0,0.0,44,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,54.2704,8,1,1117.82,8942.56,8,0,0.125,,25,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,586.623362,54,17,483.5138888888889,26109.75,36,18,0.3148148148148148,2.0,28,Fear,Fear,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,151.429584,51,9,209.45666666666668,10682.29,9,42,0.17647058823529413,0.21428571428571427,53,Neutral,Greed,Frequent,Small Positions,Inconsistent
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-02,554.257954,20,12,554.9604999999999,11099.21,12,8,0.6,1.5,67,Greed,Greed,Frequent,Small Positions,Inconsistent
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,12245.905048999999,169,75,2370.67449704142,400643.99,94,75,0.4437869822485207,1.2533333333333334,60,Greed,Greed,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-02,923.487443,18,18,1390.1038888888888,25021.87,0,18,1.0,0.0,70,Greed,Greed,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-05,1449.529436,288,101,1130.8870833333333,325695.48,187,101,0.3506944444444444,1.8514851485148516,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,0.0,29,0,1210.4648275862069,35103.479999999996,29,0,0.0,,60,Greed,Greed,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,625.512206,32,16,1691.2284375000002,54119.310000000005,16,16,0.5,1.0,44,Fear,Fear,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,2161.6751200000003,15,6,8577.862,128667.93,9,6,0.4,1.5,26,Fear,Fear,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.171373,176,15,234.52426136363636,41276.27,160,16,0.08522727272727272,10.0,33,Fear,Fear,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-02,4624.583773,731,138,1221.8522845417237,893174.02,573,158,0.18878248974008208,3.6265822784810124,44,Fear,Fear,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-03,0.0,40,0,369.27675,14771.07,40,0,0.0,,25,Fear,Fear,Frequent,Small Positions,Inconsistent
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-02,-6194.283149,368,45,4161.944646739131,1531595.6300000001,263,105,0.12228260869565218,2.5047619047619047,67,Greed,Greed,Frequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-01-12,34709.852428,61,49,856.4519672131147,52243.57,12,49,0.8032786885245902,0.24489795918367346,71,Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-08,0.0,16,0,9281.686875,148506.99,16,0,0.0,,81,Extreme Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-12,0.0,34,0,2941.1758823529412,99999.98,34,0,0.0,,81,Extreme Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-04-08,-14176.51042,10,0,13492.987,134929.87,8,2,0.0,4.0,76,Extreme Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-05-08,0.0,2,0,10053.805,20107.61,2,0,0.0,,64,Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-08,0.0,1,0,500.0,500.0,1,0,0.0,,28,Fear,Fear,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-11,3360.9281,95,48,208.8205263157895,19837.95,47,48,0.5052631578947369,0.9791666666666666,29,Fear,Fear,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712216999999995,4,0,114.82,459.28,0,4,0.0,0.0,20,Extreme Fear,Fear,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,1,0,0.11,0.11,0,1,0.0,0.0,48,Neutral,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,2,0,250.0,500.0,2,0,0.0,,29,Fear,Fear,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-09,-219.729659,2,0,890.27,1780.54,0,2,0.0,0.0,49,Neutral,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-12,0.0,8,0,13718.098750000001,109744.79000000001,8,0,0.0,,49,Neutral,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-12,994.238977,15,15,165.00133333333332,2475.02,0,15,1.0,0.0,80,Extreme Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,4,4,1374.4125000000001,5497.650000000001,0,4,1.0,0.0,83,Extreme Greed,Greed,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-02,20.596691,1,1,999.91,999.91,0,1,1.0,0.0,26,Fear,Fear,Infrequent,Small Positions,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-01,556.803152,5,5,213.09399999999997,1065.4699999999998,0,5,1.0,0.0,34,Fear,Fear,Infrequent,Small Positions,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-02-12,0.0,44,0,1779.0295454545455,78277.3,44,0,0.0,,70,Greed,Greed,Infrequent,Small Positions,Consistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-03-12,20925.513222,145,105,3898.738206896552,565317.04,40,105,0.7241379310344828,0.38095238095238093,81,Extreme Greed,Greed,Infrequent,Small Positions,Consistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-04-12,0.0,1,0,0.1,0.1,0,1,0.0,0.0,79,Extreme Greed,Greed,Infrequent,Small Positions,Consistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-03,0.0,21,0,7268.525238095238,152639.03,21,0,0.0,,25,Fear,Fear,Infrequent,Small Positions,Consistent
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-09-12,0.0,4,0,1968.8700000000001,7875.4800000000005,4,0,0.0,,31,Fear,Fear,Infrequent,Large Positions,Consistent
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-11-12,39.7705,1,1,7158.62,7158.62,0,1,1.0,0.0,80,Extreme Greed,Greed,Infrequent,Large Positions,Consistent
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,1,1,771.87,771.87,0,1,1.0,0.0,83,Extreme Greed,Greed,Infrequent,Large Positions,Consistent
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-04,2020.0,8,1,42527.5,340220.0,7,1,0.125,7.0,15,Extreme Fear,Fear,Infrequent,Large Positions,Consistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-05-12,0.0,9,0,5556.203333333334,50005.83,7,2,0.0,3.5,49,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,18,1,14679.973888888888,264239.52999999997,10,8,0.05555555555555555,1.25,65,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,0.0,6,0,334.69666666666666,2008.18,6,0,0.0,,71,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,3863.351096,51,17,5205.286274509804,265469.6,4,47,0.3333333333333333,0.0851063829787234,71,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,0.0,9,0,3896.047777777778,35064.43,9,0,0.0,,71,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,783.979116,17,8,7138.1611764705885,121348.74,9,8,0.47058823529411764,1.125,63,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,42,13,11292.343571428572,474278.43,19,23,0.30952380952380953,0.8260869565217391,63,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,-1443.814567,7,0,420.5385714285714,2943.77,7,0,0.0,,60,Greed,Greed,Frequent,Large Positions,Inconsistent
